X,Y
2.9777125017904575,0.34866985826863417
4.065706610776538,0.25363733142722344
4.655193096108059,0.07725949062638054
5.24467958143958,-0.09911835017446236
5.853149149463051,-0.21978396988286064
6.461618717486522,-0.3404495895912589
7.529566068431925,-0.324481272118659
8.11103805330973,-0.06772231423873305
8.692510038187537,0.1890366436411929
7.928668805966223,0.770455649656688
7.256627501371311,1.2780101930793755
6.469407317392232,0.9534907123406489
5.732312102433173,0.9581013326418422
4.887845479001406,1.110814596501679
5.686078625570079,1.7982040463705609
6.622188635546749,2.5102191700680017
5.52847988456669,2.7016995323679853
4.50322761383875,2.795488465292103
4.925712995753375,3.241770516493517
5.348198377667999,3.688052567694931
5.583165183153364,4.784085983045736
5.098728410320939,4.42862993685451
4.614291637488514,4.073173890663285
3.9072761059469467,3.6816225363014428
3.1366144904688538,3.3516683617333842
3.4372755600853653,3.9326170646593672
3.7379366297018772,4.513565767585351
4.227539065451669,5.317503853999076
4.324144930776989,6.295838972230099
3.8177188915859723,5.939907715333706
3.3112928523949554,5.583976458437313
2.8988486559621167,5.071212601873938
2.4864044595292776,4.558448745310563
2.4263613933954904,5.169516195261281
2.3663183272617028,5.7805836452119985
2.0777311149727042,6.352965212611167
1.7891439026837062,6.9253467800103365
1.6478438654763252,6.33098905243634
1.5065438282689443,5.736631324862345
1.1330865661602498,5.102171413021272
0.7596293040515554,4.467711501180198
0.6851964436097839,5.176296904249448
0.6249831634942549,5.979389208668517
0.38331948447067377,6.8565014299301374
-0.15936837431733125,7.649960992121064
-0.3082863139000518,7.05338014899243
-0.4572042534827723,6.456799305863797
-0.4106687866663913,5.515695242208655
-0.6704218463571885,4.5224566303163005
-1.0039781766438358,5.047803611621134
-1.3375345069304831,5.573150592925969
-1.5582809272283729,6.175204746126241
-1.7790273475262626,6.7772588993265135
-2.428672081495445,5.851417393503436
-2.4522553173076505,5.174780603403318
-2.475838553119856,4.4981438133032
-3.206863123458782,5.084759103381589
-4.055735833678967,5.6395511911002885
-3.9644068948800237,4.985149653543244
-3.8730779560810804,4.3307481159862
-4.696220209230845,4.02577972950796
-4.927742927192699,3.2534202533260372
-5.544782163187654,3.1318976740742293
-6.161821399182609,3.0103750948224213
-5.338475620603921,2.46589979495646
-4.56841153608731,1.7328553596258496
-5.667047331330573,1.7458938245774904
-6.455334804963208,1.6482766927197119
-7.251745174291412,1.3236210794479588
-6.196982704640326,0.8882617330230358
-5.571183945505801,0.6678908160369704
-4.945385186371277,0.447519899050905
-5.9006407939905205,0.08976998564905743
-6.485526797688957,-0.16625912271308824
-7.070412801387394,-0.4222882310752339
-6.353998975445292,-0.6991754013613284
-5.517074668605516,-0.8897659465612018
-5.7136951477489895,-1.7243563672732867
-6.054356119259228,-2.2734138452500883
-6.395017090769466,-2.8224713232268903
-5.485378562011843,-2.557846337703476
-4.440088750485479,-2.4078478988352208
-4.856495678460778,-2.8836696110885773
-5.2729026064360776,-3.3594913233419335
-5.483865454231038,-3.927803401231527
-5.694828302025998,-4.49611547912112
-4.725972479114554,-3.9115709320110827
-4.029550612240817,-3.5320804991301054
-3.254919979805833,-3.232497575624221
-3.5608473976713064,-3.797607607348284
-3.8667748155367794,-4.362717639072347
-4.348367100037174,-5.164076504024089
-4.437503813878012,-6.144846484667686
-3.9471576378253896,-5.797043913794139
-3.456811461772768,-5.449241342920592
-3.032843414955515,-4.957982222921279
-2.6088753681382624,-4.466723102921967
-2.552497234579302,-5.5760725184864395
-2.2584835797633285,-6.270273971319095
-1.8349985505954298,-6.978407342912628
-1.7197726373783835,-6.333703892217186
-1.6045467241613371,-5.6890004415217446
-1.237983130610937,-5.068581972653261
-0.8714195370605368,-4.448163503784778
-0.7958068605309462,-5.155759970372207
-0.7422415060182395,-5.9646451643988
-0.5085544367963837,-6.853630145230555
0.04178881155547068,-7.647936044011154
0.18258707538502383,-7.061863338948778
0.323385339214577,-6.475790633886402
0.28139665548338866,-5.534690670170266
0.5453387194183577,-4.546022692876905
0.871117201156817,-5.075608967652242
1.1968956828952764,-5.605195242427579
1.4129829944309247,-6.2153174690608965
1.6290703059665732,-6.8254396956942145
2.2755308699246304,-5.96638410928793
2.29366546300871,-5.2886875261319535
2.3118000560927894,-4.610990942975977
3.0138811388270037,-5.247927032100264
3.8701861932035038,-5.848419908007577
3.707676820923827,-4.670556189552746
4.306448146841018,-4.1791482183329025
4.931919432392322,-4.209989869146135
5.557390717943626,-4.240831519959366
5.080258903197757,-3.830819368527754
4.603127088451889,-3.4208072170961423
4.184879671593748,-2.935331107394056
3.7666322547356077,-2.4498549976919697
4.555389082686056,-2.513866826217054
5.391884867343716,-2.6286675899861836
6.332823207845823,-3.35992344210151
7.159664053570245,-2.979097786462223
7.6993284938985065,-2.5008588479612843
8.292904406071198,-1.9395354181758269
7.6702192033783305,-1.8174976054464573
7.047534000685464,-1.6954597927170878
5.988697887700714,-1.4775282804234522
4.931697826516096,-1.3038505017223219
4.1844489445528,-1.2147703081642889
3.357210607386517,-1.1318164190587874
